listing_id,url,district,price,area_sqm,rooms,predicted_annual_rent,expected_yield_pct
6370006,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الميراد-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6370006,حي الفيحاء,551000.0,110.0,3.0,74886.75962994894,13.59
6694835,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-الريامة-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6694835,حي السعادة,550000.0,108.0,4.0,74554.70683020684,13.56
6759985,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-البرية/شارع-العطار-حي-البرية-مدينة-الرياض-منطقة-الرياض-6759985,حي البرية,400000.0,101.0,4.0,53647.79325674325,13.41
6785947,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الصفا/شارع-الأمير-عبدالمحسن-بن-عبدالعزيز-حي-الصفاء-مدينة-الرياض-منطقة-الرياض-6785947,حي الصفا,455000.0,64.0,2.0,59998.76869889371,13.19
6757984,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-البرية/شارع-العزم-حي-البرية-الرياض-منطقة-الرياض-6757984,حي البرية,370000.0,104.0,2.0,48583.68348965849,13.13
6756433,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-البرية/حي-البرية-مدينة-الرياض-منطقة-الرياض-6756433,حي البرية,390000.0,101.0,2.0,51031.53888888888,13.09
6758000,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-البرية/شارع-أبي-صفوان-حي-البرية-الرياض-منطقة-الرياض-6758000,حي البرية,370000.0,103.0,2.0,47295.129016354025,12.78
6754848,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-البهلول-بن-راشد-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6754848,حي الشرق,480000.0,105.0,2.0,61059.28406685909,12.72
6662067,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-ابن-حجر-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6662067,حي الدار البيضاء,257000.0,114.0,3.0,32595.105339105347,12.68
6609548,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-خيبر-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6609548,حي ظهرة لبن,530000.0,132.0,2.0,67011.90683261186,12.64
6748408,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-الإعتدال-حي-بدر-الرياض-منطقة-الرياض-6748408,حي بدر,370000.0,131.0,3.0,46144.654167129185,12.47
6748337,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-النسور-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6748337,حي طيبة,380000.0,201.0,4.0,47051.744351944355,12.38
6771069,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي/شارع-اللوز-الهندي-حي-السويدي-مدينة-الرياض-منطقة-الرياض-6771069,حي السويدي,380000.0,82.0,2.0,46992.38729400228,12.37
6356129,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-خليفه-ابن-حمد-آل-ثاني-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6356129,حي الجنادرية,450000.0,168.0,5.0,55613.72652347653,12.36
6626293,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ابن-البرهان-النحاس-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6626293,حي الرمال,695000.0,110.0,3.0,85880.69202556703,12.36
6590520,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-قابس-حي-ظهرة-البديعة-مدينة-الرياض-منطقة-الرياض-6590520,حي ظهرة البديعة,380000.0,63.0,1.0,46912.9693080623,12.35
6662213,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6662213,حي الرمال,520000.0,107.0,3.0,64040.6383838384,12.32
6378281,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-علي-بن-نصرالله-المصري-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6378281,حي الرمال,500000.0,108.0,3.0,61528.89792244792,12.31
6704923,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-علي-قدس-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6704923,حي القادسية,750000.0,108.0,3.0,92105.52928418005,12.28
6550336,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-الستتراوي-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6550336,حي الشرق,400000.0,102.0,3.0,49025.32106782109,12.26
6738383,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-عبدالله-العبدالقادر-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6738383,حي النسيم الغربي,550000.0,109.0,3.0,66887.98207070706,12.16
6769039,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-الإعتدال-حي-بدر-مدينة-الرياض-منطقة-الرياض-6769039,حي بدر,300000.0,97.0,3.0,36349.40945165944,12.12
6782924,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/حي-عقرباء-مدينة-الجبيلة-منطقة-الرياض-6782924,حي القيروان,490000.0,97.0,2.0,59115.93754208751,12.06
6707992,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-إبراهيم-الميموني-حي-طويق-مدينة-الرياض-منطقة-الرياض-6707992,حي طويق,400000.0,113.0,2.0,47967.57159692159,11.99
6730058,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-أسعد-بن-أحمد-دهان-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6730058,حي الرمال,399000.0,100.0,3.0,47710.123303937784,11.96
6612250,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-نجد-حي-نجد-مدينة-الجبيلة-منطقة-الرياض-6612250,حي القيروان,450000.0,54.0,3.0,53727.939203944195,11.94
6776637,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/طريق-الملك-فهد-الفرعي-حي-العليا-الرياض-منطقة-الرياض-6776637,حي العليا,580000.0,127.0,4.0,69184.41446308322,11.93
6588491,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-الجفر-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6588491,حي الرمال,630000.0,111.0,3.0,74429.86095731758,11.81
6746271,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ام-الحمام-الغربي/شارع-العمارات-حي-أم-الحمام-الغربي-مدينة-الرياض-منطقة-الرياض-6746271,حي ام الحمام الغربي,910000.0,72.0,3.0,107385.80970436972,11.8
6516954,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-الشيخ-خليفة-بن-حمد-آل-ثاني-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6516954,حي الجنادرية,435000.0,87.0,2.0,51299.540013690006,11.79
6543603,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-شعيب-بن-أبي-مرة-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6543603,حي النرجس,750000.0,88.0,1.0,88173.63019439814,11.76
6624824,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-البسالة-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6624824,حي القادسية,495000.0,142.0,3.0,58067.005076498375,11.73
6573122,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-محمد-بن-عبدالعزيز-الدغيثر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6573122,حي الملقا,1000000.0,146.0,3.0,117159.12887093556,11.72
6694946,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-ابي-هريرة-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6694946,حي النسيم الشرقي,585000.0,118.0,3.0,68266.60416065414,11.67
6478770,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-ابي-هريرة-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6478770,حي النسيم الشرقي,585000.0,118.0,3.0,68266.60416065414,11.67
6670799,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-المرسلات/شارع-الامير-مقرن-بن-عبدالعزيز-حي-المرسلات-مدينة-الرياض-منطقة-الرياض-6670799,حي المرسلات,899000.0,205.0,2.0,104933.11619732119,11.67
6602041,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-يحىى-الطالبي-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6602041,حي الشرق,460000.0,102.0,2.0,53664.32288359791,11.67
6361716,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-خليفه-ابن-حمد-آل-ثاني-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6361716,حي الجنادرية,450000.0,77.0,5.0,52208.06247641249,11.6
6614114,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-عبدالله-الفضل-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6614114,حي النسيم الغربي,585000.0,118.0,3.0,67377.04939874938,11.52
6712546,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-ممر49-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6712546,حي ظهرة نمار,500000.0,145.0,5.0,57436.108934583914,11.49
6666333,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-الرواجي-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6666333,حي السعادة,650000.0,97.0,4.0,74290.93547378544,11.43
6400273,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الخزيم-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6400273,حي الفيحاء,558000.0,108.0,3.0,63562.14718806992,11.39
6721317,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-الضوء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6721317,حي الرمال,450000.0,94.0,3.0,51196.4374181374,11.38
6542745,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-غرناطة/شارع-محمد-علي-جناح-حي-غرناطة-مدينة-الرياض-منطقة-الرياض-6542745,حي غرناطة,863000.0,138.0,3.0,97768.9221134421,11.33
6350562,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-تيماء-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6350562,حي الدار البيضاء,380000.0,143.0,5.0,42857.32936507937,11.28
6754692,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6754692,حي النظيم,480000.0,130.0,4.0,54155.43988495165,11.28
6780718,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-أحمد-بن-الأزرق-حي-البيان-مدينة-الرياض-منطقة-الرياض-6780718,حي الشرق,400000.0,65.0,3.0,44935.619717319714,11.23
6763815,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-سلمة-بن-الاكوع-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6763815,حي النسيم الغربي,560000.0,103.0,4.0,62812.992255892255,11.22
6771416,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-ابن-عبدالجبار-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6771416,حي النسيم الشرقي,550000.0,92.0,3.0,61641.979172679195,11.21
6369836,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-الرداح-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6369836,حي الفيحاء,564000.0,131.0,3.0,63179.17190887062,11.2
6678235,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عبدالعزيز-الأحيدب-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6678235,حي الرمال,790000.0,107.0,5.0,88507.26686745488,11.2
6692084,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-194-حي-النظيم-مدينة-الرياض-منطقة-الرياض-6692084,حي النظيم,380000.0,80.0,4.0,42524.454136604145,11.19
6695170,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-المثلم-التنوحي-حي-النخبة-مدينة-الرياض-منطقة-الرياض-6695170,حي الشرق,380000.0,101.0,3.0,42492.575721500725,11.18
6744359,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-178-حي-النظيم-مدينة-الرياض-منطقة-الرياض-6744359,حي النظيم,350000.0,101.0,3.0,39074.811459836485,11.16
6660108,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-العشيرة-حي-ظهرة-لبن-الرياض-منطقة-الرياض-6660108,حي ظهرة لبن,700000.0,149.0,3.0,77816.63090659343,11.12
6394583,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/حي-المرجان-مدينة-الرياض-منطقة-الرياض-6394583,حي الشرق,420000.0,102.0,3.0,46557.50002405003,11.09
6352061,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الشرقي/شارع-ثمامة-بن-عدي-حي-النسيم-الشرقي-مدينة-الرياض-منطقة-الرياض-6352061,حي النسيم الشرقي,617500.0,118.0,4.0,68357.77525252526,11.07
6376207,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المعيزلة/حي-المعيزيلة-مدينة-الرياض-منطقة-الرياض-6376207,حي المعيزلة,460000.0,53.0,2.0,50937.25788840789,11.07
6761350,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-المحمدية/شارع-الشارقة-حي-المحمدية-مدينة-الرياض-منطقة-الرياض-6761350,حي المحمدية,1900000.0,208.0,3.0,210359.79902597406,11.07
6503169,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملك-فهد/شارع-هشام-بن-عبدالملك-بن-مروان-حي-الملك-فهد-مدينة-الرياض-منطقة-الرياض-6503169,حي الملك فهد,990000.0,138.5,3.0,109158.39722439674,11.03
6389018,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-ابن-الميراثي-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6389018,حي الشرق,520000.0,105.0,2.0,57274.668013468014,11.01
6722619,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/شارع-القليب-حي-الحزم-مدينة-الرياض-منطقة-الرياض-6722619,حي الحزم,400000.0,160.0,5.0,44028.30365560366,11.01
6400217,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-أمير-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6400217,حي الفيحاء,583000.0,143.0,3.0,64156.17262852134,11.0
6698833,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-25-السعادة-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6698833,حي السعادة,700000.0,97.0,4.0,77010.72383357381,11.0
6742469,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-غرناطة/شارع-بعلبك-حي-غرناطة-مدينة-الرياض-منطقة-الرياض-6742469,حي غرناطة,650000.0,156.0,4.0,71381.84663299668,10.98
6762103,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-لبن/شارع-الخيالة-حي-لبن-مدينة-الرياض-منطقة-الرياض-6762103,حي لبن,650000.0,127.0,3.0,71279.05197117694,10.97
6501989,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-جبل-تدوم-حي-القادسية-الرياض-منطقة-الرياض-6501989,حي القادسية,495000.0,115.0,4.0,54218.195664927494,10.95
6740140,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الملز/شارع-سعيد-بن-مقرن-حي-الملز-مدينة-الرياض-منطقة-الرياض-6740140,حي الملز,615000.0,72.0,3.0,67363.45874736377,10.95
6537557,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-المروج/شارع-عبدالمحسن-السعدون-حي-المروج-مدينة-الرياض-منطقة-الرياض-6537557,حي المروج,1050000.0,169.0,3.0,114617.28341593589,10.92
6616920,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-ابن-حجر-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6616920,حي الدار البيضاء,450000.0,132.0,3.0,49121.00366762865,10.92
6452621,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-الشيخ-خليفة-بن-حمد-آل-ثاني-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6452621,حي الجنادرية,480000.0,75.0,4.0,52415.7474210974,10.92
6576712,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-الأقزاز-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6576712,حي الدار البيضاء,425000.0,109.0,5.0,46270.55554545454,10.89
6735023,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-38-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6735023,حي النظيم,380000.0,108.0,3.0,41340.82034632035,10.88
6623630,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الازدهار/شارع-ملهم-حي-الإزدهار-مدينة-الرياض-منطقة-الرياض-6623630,حي الازدهار,899000.0,136.0,2.0,97805.06959671987,10.88
6600128,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوة-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6600128,حي النظيم,485000.0,104.0,5.0,52705.1587967588,10.87
6345850,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-ابن-عبدالساتر-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6345850,حي الشرق,470000.0,102.0,4.0,51055.56024531024,10.86
6573232,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-جبل-الحورة-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6573232,حي القادسية,600000.0,119.0,2.0,65161.94135321197,10.86
6492770,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ممر107-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6492770,حي الرمال,620000.0,90.0,1.0,67295.10221260223,10.85
6552798,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-لبن/شارع-الخيالة-حي-لبن-مدينة-الرياض-منطقة-الرياض-6552798,حي لبن,650000.0,126.0,5.0,70525.91476578973,10.85
6590566,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-النماص-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6590566,حي ظهرة لبن,638000.0,126.0,3.0,69158.13629066302,10.84
6783178,https://sa.aqar.fm/شقق-للبيع/الرياض/وسط-الرياض/حي-اليمامة/شارع-سعيد-بن-نافع-حي-اليمامة-مدينة-الرياض-منطقة-الرياض-6783178,حي اليمامة,320000.0,57.0,3.0,34564.01833351833,10.8
6481489,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النهضة/شارع-أبي-زيد-الأنصاري-حي-النهضة-مدينة-الرياض-منطقة-الرياض-6481489,حي النهضة,890000.0,111.0,3.0,96005.1493759461,10.79
6656939,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-خريص-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6656939,حي الجنادرية,490000.0,86.0,4.0,52592.922288822294,10.73
6583559,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-رقم-93-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6583559,حي الجنادرية,500000.0,193.0,5.0,53633.52252192253,10.73
6783559,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-الداخلة-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6783559,حي الدار البيضاء,380000.0,95.0,5.0,40788.59550542052,10.73
6666386,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوة-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6666386,حي النظيم,500000.0,133.0,5.0,53599.78512304689,10.72
6701988,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-غير-مسمى-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6701988,حي النظيم,500000.0,138.0,4.0,53538.89292727969,10.71
6779071,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الجنادريه-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6779071,حي ظهرة لبن,480000.0,134.0,6.0,51022.123999703996,10.63
6735260,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-86-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6735260,حي النظيم,500000.0,107.0,3.0,53168.675198875186,10.63
6474856,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المعيزلة/شارع-الرياحين-حي-المعيزيلة-مدينة-الرياض-منطقة-الرياض-6474856,حي المعيزلة,550000.0,139.0,4.0,58483.11315404882,10.63
6509580,https://sa.aqar.fm/شقق-للبيع/الرياض/وسط-الرياض/حي-الفاروق/حي-الفاروق-مدينة-الرياض-منطقة-الرياض-6509580,حي الفاروق,600000.0,133.0,3.0,63749.78482443483,10.62
6465361,https://sa.aqar.fm/شقق-للبيع/الرياض/وسط-الرياض/حي-ثليم/شارع-طريق-المدينة-المنورة-حي-المرقب-مدينة-الرياض-منطقة-الرياض-6465361,حي ثليم,350000.0,94.0,5.0,37124.992668849685,10.61
6511531,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-عبدالله-الفضل-حي-النسيم-الغربي-مدينة-الرياض-منطقة-الرياض-6511531,حي النسيم الغربي,632500.0,118.0,3.0,67033.19754689753,10.6
6543105,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-الغصون-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6543105,حي الجنادرية,500000.0,161.0,4.0,52966.4075702076,10.59
6721124,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-رقم-1-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6721124,حي الجنادرية,500000.0,85.0,3.0,52900.94795019795,10.58
6538334,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القشاشية-حي-الندى-مدينة-الرياض-منطقة-الرياض-6538334,حي الندى,1005000.0,138.0,3.0,106186.38236763232,10.57
6725495,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-103-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6725495,حي النظيم,500000.0,70.0,3.0,52849.50535760536,10.57
6593437,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-طيبة/شارع-أبحير-حي-طيبة-مدينة-الرياض-منطقة-الرياض-6593437,حي طيبة,450000.0,182.0,3.0,47511.11143116144,10.56
6695907,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الرحمانية/شارع-الأمير-سلطان-بن-سلمان-بن-عبدالعزيز-حي-الرحمانية-مدينة-الرياض-منطقة-الرياض-6695907,حي الرحمانية,1400000.0,132.0,3.0,147903.2366161616,10.56
