listing_id,url,title,published_at,property_type,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,key_features,من_المالك_مباشرة,owner_detection_reason,advertiser_name,description
6674544,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-التيسير/شارع-شارع-23-التيسير-حي-التيسير-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6674544,"عمارة للبيع في شارع شارع 23 التيسير, حي التيسير, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-05-28,عمارة,حي التيسير,حي التيسير,"2,500,000",320.0,,,11.0,"96,000",3.84%,,نعم,عمود الشركة فاضي (فرد),فارس بن مسفر بن علي القرني,"🏢 عمارة استثمارية للبيع – مكة (حي التيسير)
📍 موقع مميز قريب من الحرم وجوار مشاريع كبرى

💰 السعر: 2,500,000 ريال
📊 الدخل السنوي: 96,000 ريال

🔹 6 شقق (كل دور شقتين)
🔹 المساحة: 320 م²
🔹 مؤجرة (عوائل)
🔹 عمر العقار: أكثر من 10 سنوات

📍 على شارعين:

* رئيسي عرض 5.5 م
* فرعي عرض 3.5 م

📍 مميزات الموقع:

* 🚗 14 دقيقة إلى المسجد الحرام
* 🚗 5 دقائق إلى مسار بارك
* بالقرب من مشاريع تطويرية كبرى

✨ مميزات استثمارية:

* دخل قائم ومستقر
* موقع قابل لارتفاع القيمة
* فرصة لرفع العائد مع التطوير"
6885411,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-البحيرات/شارع-الارطاوية-حي-العقبة-الشمالي-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6885411,"عمارة للبيع في شارع الارطاوية, حي العقبة الشمالي, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-21,عمارة,حي البحيرات,حي البحيرات,"3,300,000",600.0,,,7.0,"120,000",3.64%,مصعد,لا,,بدور بندر,"شركة سهم العقارية
رقم العرض 480
للتواصل / ((الرقم يظهر عند الضغط على اتصال))
___
للبيع عمارة في موقع مميز على واجهتين 
في مكة المكرمة - العمره - داخل حدود الحرم المكي
المساحة: 600 متر مربع
المطلوب: 3,300,000
___
-مكونة من دور مواقف ودورين شقق وسطح
-دور المواقف يتسع لـ7 سيارات بالإضافة لـ4 مواقف خارجية
-الدور الأول ثلاثة شقق من ثلاثة غرف وثلاثة دورات مياة وصاله ومطبخ
-الدور الثاني ثلاثة شقق من ثلاثة غرف وثلاثة دورات مياة وصالة ومطبخ
-السطح يحتوي على مجلس كبير مع دورة مياة ومغاسل خارجية
___
-مصعد قولدن لاين
-7 عدادات كهرباء
-مؤجرة بقيمة 120 ألف عقود الكترونية
-بناء شخصي بجودة عالية مؤسس لـ 7 أدوار
-تم الحصول على شهادة الأشغال إتمام البناء
-الماء شبكة مع العين مع خزان يتسع لـ 12 وايت
لمزيد من الاستفسارات فضلا التواصل مع الرقم"
6885411,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-البحيرات/شارع-الارطاوية-حي-العقبة-الشمالي-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6885411,"عمارة للبيع في شارع الارطاوية, حي العقبة الشمالي, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-21,عمارة,حي البحيرات,حي البحيرات,"3,300,000",600.0,,,7.0,"120,000",3.64%,مصعد,لا,,بدور بندر,"شركة سهم العقارية
رقم العرض 480
للتواصل / ((الرقم يظهر عند الضغط على اتصال))
___
للبيع عمارة في موقع مميز على واجهتين 
في مكة المكرمة - العمره - داخل حدود الحرم المكي
المساحة: 600 متر مربع
المطلوب: 3,300,000
___
-مكونة من دور مواقف ودورين شقق وسطح
-دور المواقف يتسع لـ7 سيارات بالإضافة لـ4 مواقف خارجية
-الدور الأول ثلاثة شقق من ثلاثة غرف وثلاثة دورات مياة وصاله ومطبخ
-الدور الثاني ثلاثة شقق من ثلاثة غرف وثلاثة دورات مياة وصالة ومطبخ
-السطح يحتوي على مجلس كبير مع دورة مياة ومغاسل خارجية
___
-مصعد قولدن لاين
-7 عدادات كهرباء
-مؤجرة بقيمة 120 ألف عقود الكترونية
-بناء شخصي بجودة عالية مؤسس لـ 7 أدوار
-تم الحصول على شهادة الأشغال إتمام البناء
-الماء شبكة مع العين مع خزان يتسع لـ 12 وايت
___
-موقع مميز على واجهتين
-بالقرب من جميع الخدمات
-بالقرب من الطريق الدائري الرابع
لمزيد من الاستفسارات فضلا التواصل مع الرقم"
6863546,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-العزيزية/شارع-الاسراء-حي-العزيزية-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6863546,"عمارة للبيع في شارع الاسراء, حي العزيزية, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-08,عمارة,حي العزيزية,حي العزيزية,"11,000,000",625.0,,,11.0,"385,200",3.50%,حوش خاص,لا,,اوسيد عبدالمنعم,"عمارة للبيع 
* الموقع: العزيزية خلف مطعم البيك بالقرب من شارع صدقي
* المكونات: مكونة من أربعة أدوار و 8 شقق وبدروم محل تجاري تجارية وعلى ثلاث شوارع 
* مساحة الأرض: 625
* ⁠نظام غرفة بحمام عدد الغرف 36 غرفة مع دورة مياه + غرفتين في الحوش
* المميزات: مؤجرة تشغيل شخصي الدخل بحدود 385,200 الف من غير الحج لانها غير مصرحة لو صرحت الدخل يزيد وتمتاز بالقرب من منى والجمرات 
المطلوب: 11 مليون قابل للتفاوض بالمعقول
رقم الترخيص: 7201114199

* التواصل: ((الرقم يظهر عند الضغط على اتصال))"
6856235,https://sa.aqar.fm/أراضي-للبيع/مكة-المكرمة/حي-العتيبية/شارع-الحج-حي-العتيبية-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6856235,"أرض للبيع في شارع الحج, حي العتيبية, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-03,أرض,حي العتيبية,حي العتيبية,"2,302,800",307.0,,,,"80,000",3.47%,,نعم,عمود الشركة فاضي (فرد),نايف عبيد مسفر العرجاني,"مبنى للبيع على شارع الحج العام 
المساحة :307 متر 

حسب افادة المالك يعطون تصريح 20 دور

وهي حالياً مقام عليها مبنى صغير ومؤجر 80 الف"
6667876,https://sa.aqar.fm/شقق-للبيع/مكة-المكرمة/حي-البحيرات/شارع-حجر-ابن-العنبس-حي-السلامة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6667876,"شقة للبيع في شارع حجر ابن العنبس, حي السلامة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-06-21,شقة,حي البحيرات,حي البحيرات,"707,390",203.0,5.0,,7.0,"24,000",3.39%,موقف خاص,نعم,عمود الشركة فاضي (فرد),زيد بن شاكر بن جابر الشنبري,٥غرف +صاله+غرفة غسيل+غرفة خادمه+٣دورات مياه+مطبخ+موقف خاص+غرفة سائق+خزان سفلي مستقل+خزان علوى مستقل مؤجرة حاليا بقيمة 24 الف السنة
6884905,https://sa.aqar.fm/شقق-للبيع/مكة-المكرمة/حي-الشوقية/حي-الشوقية-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6884905,"شقة للبيع في حي الشوقية, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-20,شقة,حي الشوقية,حي الشوقية,"300,000",126.0,4.0,0.0,5.0,"10,000",3.33%,مصعد | عداد كهرباء مستقل | خزان مستقل,نعم,عمود الشركة فاضي (فرد),أسامه الغامدي,"شقة للبيع :-
موقعها : الشوقيه  
مساحتها : 126 م  
عمرها : 11 سنة 
موقعها : الدور الرابع - مدخل واحد
 مكونة من ( 4 غرف + 3 حمامات + صالة + مطبخ  + موقف سيارة 
خزان مستقل 
عداد كهرباء مستقل 
يوجد مصعدين بالعمارة 
مؤجرة 10.000 ريال سنوياً ينتهي عقد المستأجر يناير 2027
المطلوب : 300 الف ريال صافي"
6858924,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-العدل/شارع-بخروش-الزهراني-حي-العدل-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6858924,"عمارة للبيع في شارع بخروش الزهراني, حي العدل, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-05,عمارة,حي العدل,حي العدل,"15,000,000",657.0,,,11.0,"500,000",3.33%,مصعد,لا,,خديجه عصام,"للبيع فندق في  حي العدل بمكة المكرمة
موقع مميز في مخطط الأمير عبدالله الفيصل، قريب من أنفاق الملك فهد المؤدية إلى الحرم ومن جسر الجمرات.
المواصفات:
مساحة الأرض: 657 م²
مسطحات البناء: نحو 2,900 م²
بدروم + أرضي + 4 أدوار متكررة
- 90 غرفة فندقية
- 2 مصعد ميتسوبيشي
- 2 درج طوارئ
- مواقف سيارات
تصنيف فندقي: نجمة واحدة
تصريح إسكان: 350 حاجا
تشطيبات رخام وواجهة جرانيت
تم تجديد الفندق بالكامل هذا العام
عمر المبنى: 11 سنة
الدخل والاستثمار: الفندق مؤجر حاليا بعقد إلكتروني بدخل 500 ألف ريال سنويا، والمتبقي من العقد 3 سنوات."
6853158,https://sa.aqar.fm/فلل-للبيع/مكة-المكرمة/حي-الاندلس/شارع-أبو-حنيفة-الدينوري-حي-قرطبة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6853158,"فيلا للبيع في شارع أبو حنيفة الدينوري, حي قرطبة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-01,فيلا,حي الاندلس,حي الاندلس,"1,600,000",522.0,30.0,5.0,11.0,"52,000",3.25%,,نعم,عمود الشركة فاضي (فرد),بدر عبدالعزيز سعيد الغامدي,"فرصة تملك واستثمار – فيلا للبيع في مكة المكرمة
📍 الموقع: حي قرطبة – مخطط السيفاني رقم (4) شارع أبو حنيفة الدينوري

▪️ تفاصيل العقار:
- المساحة: 522.27 م²
- الواجهة: شمالية شرقية
- شارعين: شمالي 15 – شرقي 12
- الأبعاد: 22 × 25 متر تقريبًا
- عدد الغرف: 30 غرفة تقريبًا
- الأدوار: دور تسوية + دورين + ملحق
- عمر العقار: أكثر من 10 سنوات
- الدخل الحالي: مؤجرة بمبلغ 52,000 ريال
- يوجد غرفة سائق بدورة مياه (غير مؤجرة)، 
ومع تأجيرها يصل الدخل السنوي إلى 60,000

▪️ مميزات الموقع:
- يقع بالقرب من طريق الدائري الثالث، أحد أهم الطرق الرئيسية في مكة المكرمة.
- نافذة على شارع الحج، ويتميز بتنوع الخدمات والانشطة التجارية ونفاذه على اهم الطرق الرئيسية.
- موقع مميز بزاوية مفتوحة على شارعين، يمنح العقار إطلالات متعددة وخصوصية وسهولة الوصول.
- يقع بالقرب من مسجد وجامع.
- يقع بالقرب من سوق جوهرة السريع وأسواق الدواس التجارية.
- تتوفر بها الخدمات الأساسية: مياه، كهرباء، صرف صحي.
- خيار مناسب للراغبين في التملك أو الاستثمار بعقار قائم ذو موقع حيوي ودخل إيجاري قابل للزيادة.

💰 سعر المتر: 3,063 ريال
💵 إجمالي السعر: 1,600,000 ريال صافي.

- نستقبل العروض والطلبات العقارية ونسوّقها بشكل مباشر، 
ونعمل على توفير الفرص المناسبة للملاك والمستثمرين.
- رخصة فال: 1100301963"
6828650,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-الجامعة/حي-الجامعة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6828650,"عمارة للبيع في حي الجامعة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-16,عمارة,حي الجامعة,حي الجامعة,"6,250,000",190.0,,,11.0,"200,000",3.20%,,نعم,عمود الشركة فاضي (فرد),محمد سعد احمد الغامدي,"⭕️فرصة مميزة ⭕️
💎فندق للبيع او الاستثمار

+ فندق في مكه العزيزة شارع الملك عبدالله 
+  بعد مكه مول
+ قريبه جدا من منى
+ محلات و ميزان وبدروم و خمسه أدوار متكرره وملحق
+ مساحة الارض 192 متر
+ مساحة البناء 1575 متر
+ 17 شقه
+ مؤثثه بالكامل
+ قديما مصرحه 150 حاج
+ ثلاث محلات تجاريه
+ نظام حريق متكامل
+ نظام انتر نت
+ نظام رش الي
+ نظام انذار
+ مضخة حريق
+ مولد كهربائي
+ نظام دش مركزي

دخلها :
-المحلات مؤجرة حول ٢٠٠ الف ريال

-باقي العماره كانت مؤجرة ٢٥٠ الف ريال وقابل للزياده بعقود جديده"
6723573,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-التنعيم/شارع-شارع-88-النبعة-حي-التنعيم-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6723573,"عمارة للبيع في شارع شارع 88 النبعة, حي التنعيم, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-06-08,عمارة,حي التنعيم,حي التنعيم,"1,500,000",299.0,,,11.0,"48,000",3.20%,,نعم,عمود الشركة فاضي (فرد),عبدالله محمد بن عبدالله سمان,"السلام عليكم
للبيع عقار مكوّن من أربع شقق، كل شقة تتكون من أربع غرف وصالة ومطبخ ودورتين مياه ، موزعة على دورين مع سطح. العقار مؤجّر بالكامل، ويبلغ الدخل السنوي 48,000﷼ الموقع: العمرة – حي النبعة، خلف دار الفتيات. المطلوب : مليون ونصف وقابل للتفاوض"
6757908,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-الشوقية/شارع-محمد-ابن-جبير-حي-الشوقية-مكة-منطقة-مكة-المكرمة-6757908,عمارة للبيع في شارع محمد ابن جبير ، حي الشوقية ، مكة ، منطقة مكة المكرمة,,عمارة,حي الشوقية,حي الشوقية,"11,500,000",700.0,,,19.0,"350,000",3.04%,,نعم,عمود الشركة فاضي (فرد),عصام بن محمد بن عبدالغني امام,"🏢 عمارة للبيع – فرصة استثمارية مميزة في مكة المكرمة
عمارة استثمارية للبيع في حي الخالدية / الشوقية بمدينة مكة المكرمة، تقع على طريق رئيسي وحيوي بالقرب من جميع الخدمات والمرافق، وتُعد فرصة ممتازة للمستثمرين الباحثين عن دخل ثابت وموقع مميز.
🔹 تفاصيل العقار: • المساحة: 700 متر • عدد الأدوار: 5 أدوار • مكونة من 4 أدوار + ملحق • الدور الأول والثاني مؤجران تجارياً لمطعم • عدد الشقق: 5 شقق غير مشطبة
💰 الدخل السنوي: 350,000 ريال سنوياً من المطعم فقط
📍 المميزات: ✔ موقع استراتيجي على شارع رئيسي ✔ دخل استثماري ممتاز ✔ جميع الخدمات متوفرة ✔ مناسبة للاستثمار والتطوير
للتواصل والاستفسار يرجى التواصل على الخاص."
6838589,https://sa.aqar.fm/فلل-للبيع/مكة-المكرمة/حي-العكيشية/شارع-فؤاد-ابن-محمد-غزالي-حي-المسيال-الجديد-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6838589,"فيلا للبيع في شارع فؤاد ابن محمد غزالي, حي المسيال الجديد, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-08-24,فيلا,حي العكيشية,حي العكيشية,"1,050,000",300.0,5.0,,4.0,"27,000",2.57%,سطح خاص | دور أرضي,نعم,عمود الشركة فاضي (فرد),علي بن عبدالله بن شعلان المنبهي,"فرصة استثمارية مميزة في مكة المكرمة
​للبيع عمارة مكونة من دورين بموقع ممتاز وجاهزة للاستثمار:
​الدور الأرضي: 5 غرف بمنافعها.
​الدور الأول: غرفتان كبيرتان، حمام، وسطح واسع.
​العائد الاستثماري: مؤجرة حالياً بدخل سنوي ممتاز قدره 27,000 ريال.
​السعر المطلوب: 1,050,000 ريال صافي.
​رقم رخصة فال: 1100268161
​رقم ترخيص الإعلان: 7100313696"
6745157,https://sa.aqar.fm/فلل-للبيع/مكة-المكرمة/حي-النزهة/شارع-52-النزهة-حي-النزهة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6745157,"فيلا للبيع في شارع 52 النزهة, حي النزهة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-08-21,فيلا,حي النزهة,حي النزهة,"2,500,000",400.0,6.0,3.0,11.0,"50,000",2.00%,حوش خاص | دور أرضي,نعم,عمود الشركة فاضي (فرد),عدنان عبدالرحمن جساس ال زيدالشريف,"🏘️فيلا للبيع بمكة المكرمة – حي النزهة (شارع الستين)

📐 المساحة: 400م²
🧭 الواجهة: شرقية
🏠 دورين مفصولة + ملحق مستقل (3 غرف)
🚗 حوش يتسع لموقف سيارتين
🌳 أمام حديقة عامة
📍 قريبة من شارع الستين الرئيسي
🕌 تبعد عن الحرم المكي حوالي 10 دقائق بالسيارة
🛒 جميع الخدمات متوفرة

🔹 الدور الأرضي:
3 غرف + صالة + حمامين

🔹 الدور الأول:
3 غرف + صالة + حمامين + مطبخ

🔹 ملحق مستقل بالحوش:
3 غرف

💰 مؤجرة حالياً بعائد سنوي 50,000 ريال

💵 السعر: البيع لأعلى سومه 
🔹 

📞 للتواصل:
الشريف للعقار
وسيط عقاري معتمد برخصة فال رقم: 1100113173
📲 ((الرقم يظهر عند الضغط على اتصال))"
6708119,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-الهجرة/شارع-شارع-سعد-بن-مالك-ابو-سهل-حي-كدي-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6708119,"عمارة للبيع في شارع شارع سعد بن مالك ابو سهل, حي كدي, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-08-18,عمارة,حي الهجرة,حي الهجرة,"3,750,000",700.0,,,11.0,"75,000",2.00%,,لا,,عبدالله بن محمد,"عمارة للبيع بحي الهجره (قابل للتفاوض)
فرصة استثمارية مميزة بعائد سنوي قائم وقابل للزيادة

📍 الموقع: حي الهجره
(خلف شركة الكهرباء) 
📐 مساحة العقار: 700م²

💰 الدخل السنوي الحالي: 75,000 ريال
📈 قابل للزيادة ليصل إلى 90,000 ريال سنوياً

العمارة مناسبة للاستثمار العقاري وتحقيق دخل مستمر، وتتميز بموقع حيوي وقربها من الخدمات والمرافق، مما يجعلها فرصة ممتازة للمستثمرين الباحثين عن عائد مستقر ونمو مستقبلي.

للتواصل والاستفسار يرجى التواصل على الخاص او عن طريق الرقم الظاهر"
6829212,https://sa.aqar.fm/فلل-للبيع/مكة-المكرمة/حي-البحيرات/شارع-146-حي-الشهداء-حي-الشهداء-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6829212,"فيلا للبيع في شارع 146 حي الشهداء, حي الشهداء, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-16,فيلا,حي البحيرات,حي البحيرات,"2,000,000",755.0,8.0,0.0,11.0,"36,000",1.80%,,نعم,عمود الشركة فاضي (فرد),فارس عبدالرحمن,"للبيع بيت في مكة  مساحة 755 حي الشهداء داخل حد الحرم 
في نطاق الدايري الثالث قرب المسجد الحرام بخمسة كيلومتر مقابل مسجد التنعيم قريب من مسجد الحي بثلاث عماير

عدادين
دور اساسي  خمسة غرف وصالتين ومطبخ وثلاثة حمامات وجزء من الدور العلوي ثلاث غرف وحمام ودور تسوية غرفة وحمام وموقف سيارة 
مؤجر بقيمة (36000)
السعي والضريبة على المشتري 
السعر 2مليون"
6841151,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-الخنساء/شارع-273-جبل-النور-1-حي-وادي-جليل-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6841151,"عمارة للبيع في شارع 273 جبل النور 1, حي وادي جليل, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-08-25,عمارة,حي الخنساء,حي الخنساء,"1,000,000",173.0,,,11.0,"18,000",1.80%,,نعم,عمود الشركة فاضي (فرد),تهاني محمد بن سعيد باخنبري,"منزل مؤجر للبيع مكة وادي جليل جبل النور 1

*الموقع ذهبي:*
📍 يبعد 3 دقائق عن منى
📍 10 دقائق عن المسجد الحرام
📍 جميع الخدمات حوله - مدارس - مساجد - أسواق

*مواصفات المنزل:*
- *الأرض:* مستوية بواجهتين وزقاق
- *التكوين:* 3 طوابق + سطح
- *كل طابق:* 5 غرف + 2 دورة مياه + صالة كبيرة + مطبخ
- *السطح:* ملحق غرفة + دورة مياه
- *الخدمات:* عداد كهرباء وماء مستقل لكل طابق

مناسب جداً للسكن أو الاستثمار
⚡️المساحة 173.47
⚡️العمر 28 سنة 
⚡️السعر مليون قابل للتفاوض
⚡️مؤجر دورين فقط كل دور 18 ألف سنويا"
6855582,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-النزهة/شارع-عبد-الملك-بن-عبد-الملك-بن-درباس-حي-النزهة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6855582,"عمارة للبيع في شارع عبد الملك بن عبد الملك بن درباس, حي النزهة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-03,عمارة,حي النزهة,حي النزهة,"3,000,000",604.0,,,11.0,"35,000",1.17%,مصعد | دور أرضي,نعم,عمود الشركة فاضي (فرد),عبدالعليم عامر تركي العتيبي,"في قلب مكة المكرمة. عمارة سكنية للبيع في حي الستين بمساحة604 متر مربع، واجهة غربية وشارع 20 متر، تبعد حوالي كيلومتر عن الطريق الدائري الثالث، وقرابة15 دقيقة عن المسجد الحرام. العقار مرمم حديثاً ومزود بمصعد وأربع عدادات كهرباء. مكوّن من دور تسوية، ودور أرضي مؤجر حالياً بـ 35 ألف ريال سنوياً، ودورين متكررين بنظام دوبلكس بالإضافة إلى ملحق. قريب من المدارس والمعاهد والمطاعم ومراكز التسوق والبنوك والمستشفى والحدائق ومركز الشرطة والدفاع المدني. 

السعر/3 مليون و150 الف. شامل للسعي 
للتواصل والاستفسار
((الرقم يظهر عند الضغط على اتصال)) 
العرض مخصص للمشترين الجادين."
6847685,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-النزهة/شارع-عبد-الملك-بن-عبد-الملك-بن-درباس-حي-النزهة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6847685,"عمارة للبيع في شارع عبد الملك بن عبد الملك بن درباس, حي النزهة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-08-29,عمارة,حي النزهة,حي النزهة,"3,000,000",604.0,,,11.0,"35,000",1.17%,مصعد | حوش خاص | سطح خاص | غرفة خادمة | مستودع | دور أرضي,لا,,اديب بن سمير بن رشدي اورقنجى,"عمارة سكنية للبيع في حي الستين – مكة المكرمة 📍

فرصة مميزة للسكن بموقع حيوي قريب من الطريق الدائري الثالث داخل الحد وجميع الخدمات الأساسية.

▪️ مساحة الأرض: 604 م²
▪️ الواجهة: غربية
▪️ شارع عرض 20 متر
▪️ تبعد حوالي 1 كم عن الطريق الدائري الثالث
▪️ تبعد حوالي 15 دقيقة عن المسجد الحرام
▪️ عمر العقار: 30 سنة – مرمم حديثاً
▪️ يوجد مصعد

🏢 مكونات العمارة:
دور تسوية + أرضي + دورين متكررة + ملحق

🔹 دور التسوية:
غرفة سائق + مستودع + مواقف لـ 3 سيارات + صالة استقبال كبيرة

🔹 الدور الأرضي:
شقة مستقلة بمدخل وحوش خاص
تتكون من:
5 غرف + صالة كبيرة مفتوحة + 4 دورات مياه + مطبخ مع مخزن
💰 مؤجرة حالياً بـ 35,000 ريال سنوياً

🔹 الأدوار العلوية بنظام دوبلكس مفتوح:
كل دور يحتوي على:
5 غرف + 2 صالون كبير + صالة واسعة مفتوحة + 7 دورات مياه + 2 مطبخ كبير

🔹 الملحق:
غرفة خادمة + غرفة غسيل + سطح واسع

⚡️ عدد 4 عدادات كهرباء

📍 جميع الخدمات متوفرة بالقرب من العقار:
مدارس، مطاعم، مراكز تسوق، بنوك، مستشفى، حدائق، مركز شرطة، دفاع مدني وغيرها

💰 المطلوب: 3,300,000 ريال
عقار مناسب للسكن العائلي في موقع مميز داخل مكة المكرمة"
6750072,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-الهجرة/شارع-الفرقان-حي-كدي-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6750072,"عمارة للبيع في شارع الفرقان, حي كدي, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-08-25,عمارة,حي الهجرة,حي الهجرة,"10,000,000",1000.0,,,11.0,"110,000",1.10%,,نعم,عمود الشركة فاضي (فرد),مروان عبدالله,"عمارة تجارية للبيع
- مساحة الارض ١٠٠٠ متر 
- الضلاع ٢٥ متر X ٤٠ متر
- عرض الشارع ٤٠ متر 

- مقام عليها عماره مكونه من بدروم و ٣ ادوار ( عمر العماره تقريباً ٣٠ سنه)

- يمكن استخراج تصريح لبناء:
فندق ١١ دور او شقق تمليك ٨ ادوار

- ⁠تم تجديد العماره بالكامل قبل سنه بمبلغ ٥٥٠،٠٠٠ ريال
- ⁠مؤجر بشيك واحد ١١٠،٠٠٠ ريال/ السنه


- ⁠المطلوب ١٠،٠٠٠،٠٠٠ ريال 


- الوكيل/ 542239008"
6774846,https://sa.aqar.fm/عمائر-للبيع/مكة-المكرمة/حي-الرصيفة/شارع-عبدالله-عريف-حي-الرصيفة-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6774846,"عمارة للبيع في شارع عبدالله عريف, حي الرصيفة, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-11,عمارة,حي الرصيفة,حي الرصيفة,"15,000,000",774.0,,,11.0,"100,000",0.67%,,نعم,عمود الشركة فاضي (فرد),مسا عبدالله هاشم العرابي,"🏢 للبيع – عمارة تجارية مميزة في مكة المكرمة | حي الرصيفة

✨ فرصة استثمارية بعائد مرتفع وموقع استراتيجي على شارعين.

📍 الموقع: مكة المكرمة – حي الرصيفة.

📐 المساحة: 774 م².

🛣️ الواجهات: • شارع تجاري بعرض 32م شرقاً. • شارع بعرض 15م جنوباً.

🏗️ مكونات العقار: • 4 أدوار سكنية. • دور محلات تجارية. • بدروم كبير مخصص لمواقف السيارات. • عدد 7 محلات تجارية. • عدد 8 شقق + ملحق. • تم تحويل الشقق إلى نظام غرفة وحمام لزيادة العائد الاستثماري. • عدد الغرف يقارب 50 غرفة.

💰 الدخل الحالي: من 600,000 إلى 700,000 ريال سنوياً.

📈 الدخل المتوقع: قد يصل إلى 1,000,000 ريال سنوياً عند التشغيل بنظام تأجير الغرف.

📡 ميزة إضافية: يوجد برج STC مؤجر على سطح العمارة بعائد 100,000 ريال سنوياً.

✅ موقع مميز. ✅ واجهتان على شارعين. ✅ دخل ثابت وقابل للنمو. ✅ جميع الوثائق سليمة. ✅ مناسبة للمستثمرين الباحثين عن عائد مرتفع.

💰 المطلوب: 15,000,000 ريال (قابل للتفاوض).

📞 للتواصل والاستفسار: ((الرقم يظهر عند الضغط على اتصال))"
6677912,https://sa.aqar.fm/مكاتب-للبيع/مكة-المكرمة/حي-بطحاء-قريش/شارع-شارع-سعيد-بن-زيد-القرشى-رضى-الله-عنه-حي-بطحاء-قريش-مدينة-مكة-المكرمة-منطقة-مكة-المكرمة-6677912,"مكتب للبيع في شارع شارع سعيد بن زيد القرشى رضى الله عنه, حي بطحاء قريش, مدينة مكة المكرمة, منطقة مكة المكرمة",2026-09-03,مكتب,حي بطحاء قريش,حي بطحاء قريش,"350,000",2070.0,,,0.0,,,,نعم,عمود الشركة فاضي (فرد),محمد مازن محمد السويح,"📌*امتلك مكتب اداري في قلب مكة*
عائد سنوي يصل إلى *8 ٪؜*
📍 موقع مميز:
داخل حد الحرم حي بطحاء قريش
مقابل كتابة العدل الأولى
🚗 يبعد عن الحرم 6 كم فقط
⏱ حوالي 12 دقيقة بالسيارة
🅿 مواقف سيارات
3 أدوار – تتسع لـ 166 موقف
📐 مساحات متنوعة:
50 م2 – 60 م2 – 70 م2 – 90 م2
💵 الأسعار تبدأ من 7000 ريال للمتر
📈 السعر المتوقع عند إنتهاء المشروع:
10,000 ريال للمتر
*عائد استثماري يصل إلى 40٪؜*
ترخيص البيع على الخارطة
رقم الترخيص 913"
